Gene_ID	Kingdom	Phylum	Class	Order	Family	Genus	Species	Strain	species_taxid	Source
MGYG-HGUT-01445	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Cedecea	Cedecea davisae	NA	158484	MGYG
MGYG-HGUT-01447	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella oralis	NA	28134	MGYG
MGYG-HGUT-01448	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Dermabacteraceae	Dermabacter	Dermabacter hominis	NA	36740	MGYG
MGYG-HGUT-01449	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Nosocomiicoccus	Nosocomiicoccus massiliensis	NA	1232430	MGYG
MGYG-HGUT-01450	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae	Nesterenkonia	Nesterenkonia massiliensis	NA	1232429	MGYG
MGYG-HGUT-01451	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	Paenibacillus antibioticophila	NA	1274374	MGYG
MGYG-HGUT-01452	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Candidatus Stoquefichus	Candidatus Stoquefichus massiliensis	NA	1470350	MGYG
MGYG-HGUT-01453	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Aneurinibacillus	Aneurinibacillus aneurinilyticus	NA	1391	MGYG
MGYG-HGUT-01454	Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Bittarella	Bittarella massiliensis	NA	1720313	MGYG
MGYG-HGUT-02380	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Levilactobacillus	Levilactobacillus brevis	NA	1580	MGYG
MGYG-HGUT-01457	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas luteola	NA	47886	MGYG
MGYG-HGUT-01464	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	Fusobacterium nucleatum	NA	851	MGYG
MGYG-HGUT-01459	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	Fusobacterium nucleatum	NA	851	MGYG
MGYG-HGUT-01461	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides neonati	NA	1347393	MGYG
MGYG-HGUT-01462	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	Helicobacter macacae	NA	398626	MGYG
MGYG-HGUT-01463	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	Helicobacter canis	NA	29419	MGYG
MGYG-HGUT-01465	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Morganellaceae	Providencia	Providencia alcalifaciens	NA	126385	MGYG
MGYG-HGUT-01468	Bacteria	Actinobacteria	Actinomycetia	Geodermatophilales	Geodermatophilaceae	Blastococcus	Candidatus Blastococcus massiliensis	NA	1470358	MGYG
MGYG-HGUT-01469	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Neobacillus	Neobacillus jeddahensis	NA	1461580	MGYG
MGYG-HGUT-01470	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Virgibacillus	Virgibacillus massiliensis	NA	1462526	MGYG
MGYG-HGUT-01472	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Oceanobacillus	Oceanobacillus jeddahense	NA	1462527	MGYG
MGYG-HGUT-01473	Bacteria	Firmicutes	Tissierellia	Tissierellales	Tissierellaceae	Anaerosalibacter	Anaerosalibacter massiliensis	NA	1347392	MGYG
MGYG-HGUT-01475	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus rubiinfantis	NA	1499680	MGYG
MGYG-HGUT-01501	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus andreraoultii	NA	1499685	MGYG
MGYG-HGUT-01477	Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium amazonitimonense	NA	1499689	MGYG
MGYG-HGUT-01483	Bacteria	Actinobacteria	Actinomycetia	Propionibacteriales	Propionibacteriaceae	Tessaracoccus	Tessaracoccus massiliensis	NA	1522311	MGYG
MGYG-HGUT-01484	Bacteria	Actinobacteria	Actinomycetia	Propionibacteriales	Propionibacteriaceae	Nigerium	Nigerium massiliense	NA	1522317	MGYG
MGYG-HGUT-01485	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas massiliensis	NA	522492	MGYG
MGYG-HGUT-01486	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Dermatophilaceae	Mobilicoccus	Mobilicoccus massiliensis	NA	1522310	MGYG
MGYG-HGUT-01487	Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Beduini	Beduini massiliensis	NA	1585974	MGYG
MGYG-HGUT-01488	Bacteria	Firmicutes	Bacilli	Bacillales	Thermoactinomycetaceae	Risungbinella	Risungbinella massiliensis	NA	1329796	MGYG
MGYG-HGUT-01491	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Rubeoparvulum	Rubeoparvulum massiliense	NA	1631346	MGYG
MGYG-HGUT-01492	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus massiliensis	NA	1640685	MGYG
MGYG-HGUT-01497	Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium niameyense	NA	1622073	MGYG
MGYG-HGUT-01505	Bacteria	Firmicutes	Tissierellia	NA	NA	Kallipyga	Kallipyga gabonensis	NA	1686287	MGYG
MGYG-HGUT-01506	Bacteria	Firmicutes	Clostridia	Eubacteriales	NA	Neofamilia	Neofamilia massiliensis	NA	1673724	MGYG
MGYG-HGUT-01507	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	Paenibacillus ihuae	NA	1232431	MGYG
MGYG-HGUT-01509	Bacteria	Actinobacteria	Actinomycetia	Actinomycetales	Actinomycetaceae	Flaviflexus	Flaviflexus massiliensis	NA	1522309	MGYG
MGYG-HGUT-01510	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Numidum	Numidum massiliense	NA	1522315	MGYG
MGYG-HGUT-01511	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Massilibacterium	Massilibacterium senegalense	NA	1632858	MGYG
MGYG-HGUT-01512	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Barnesiellaceae	Coprobacter	Coprobacter secundus	NA	1501392	MGYG
MGYG-HGUT-01514	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	Paenibacillus ihumii	NA	687436	MGYG
MGYG-HGUT-01515	Bacteria	Firmicutes	Tissierellia	Tissierellales	Peptoniphilaceae	Lagierella	Lagierella massiliensis	NA	1689303	MGYG
MGYG-HGUT-01518	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Gorillibacterium	Gorillibacterium timonense	NA	1689269	MGYG
MGYG-HGUT-01520	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Vitreoscilla	Vitreoscilla massiliensis	NA	1689272	MGYG
MGYG-HGUT-01523	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Gracilibacillus	Gracilibacillus massiliensis	NA	1564956	MGYG
MGYG-HGUT-01525	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	Paenibacillus rubinfantis	NA	1720296	MGYG
MGYG-HGUT-01526	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	Paenibacillus senegalimassiliensis	NA	1737426	MGYG
MGYG-HGUT-01527	Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Fournierella	Fournierella massiliensis	NA	1650663	MGYG
MGYG-HGUT-01530	Bacteria	Firmicutes	Tissierellia	Tissierellales	Peptoniphilaceae	Anaerococcus	Anaerococcus rubeinfantis	NA	1720199	MGYG
MGYG-HGUT-01534	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Xanthomonas	Xanthomonas massiliensis	NA	1720302	MGYG
MGYG-HGUT-01535	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	Paenibacillus phocaensis	NA	1776378	MGYG
MGYG-HGUT-01536	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Pseudenterobacter	Pseudenterobacter timonensis	NA	1755099	MGYG
MGYG-HGUT-01537	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Cellulomonadaceae	Cellulomonas	Cellulomonas timonensis	NA	1689271	MGYG
MGYG-HGUT-01538	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	Collinsella ihumii	NA	1720204	MGYG
MGYG-HGUT-01540	Bacteria	Actinobacteria	Actinomycetia	Corynebacteriales	Corynebacteriaceae	Corynebacterium	Corynebacterium provencense	NA	1737425	MGYG
MGYG-HGUT-01541	Bacteria	Firmicutes	Tissierellia	Tissierellales	Peptoniphilaceae	Murdochiella	Murdochiella massiliensis	NA	1673723	MGYG
MGYG-HGUT-01544	Bacteria	Actinobacteria	Actinomycetia	Corynebacteriales	Corynebacteriaceae	Corynebacterium	Corynebacterium bouchesdurhonense	NA	1720192	MGYG
MGYG-HGUT-01545	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Olegusella	Olegusella massiliensis	NA	1776381	MGYG
MGYG-HGUT-01548	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	Paenibacillus tuaregi	NA	1816681	MGYG
MGYG-HGUT-01549	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Gracilibacillus	Gracilibacillus timonensis	NA	1816696	MGYG
MGYG-HGUT-01550	Bacteria	Firmicutes	Clostridia	Eubacteriales	Christensenellaceae	Christensenella	Christensenella timonensis	NA	1816678	MGYG
MGYG-HGUT-01552	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Odoribacteraceae	Butyricimonas	Butyricimonas synergistica	NA	544644	MGYG
MGYG-HGUT-01553	Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium mediterraneense	NA	1805472	MGYG
MGYG-HGUT-01554	Bacteria	Actinobacteria	Actinomycetia	Corynebacteriales	Corynebacteriaceae	Corynebacterium	Corynebacterium phoceense	NA	1686286	MGYG
MGYG-HGUT-01555	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	Fusobacterium massiliense	NA	1852365	MGYG
MGYG-HGUT-01558	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus timonensis	NA	1852387	MGYG
MGYG-HGUT-01563	Bacteria	Firmicutes	Tissierellia	Tissierellales	Peptoniphilaceae	Murdochiella	Murdochiella vaginalis	NA	1852373	MGYG
MGYG-HGUT-01661	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides gallinarum	NA	376806	MGYG
MGYG-HGUT-02495	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter	Citrobacter europaeus	NA	1914243	MGYG
MGYG-HGUT-02377	Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium cadaveris	NA	1529	MGYG
MGYG-HGUT-04313	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Aggregatibacter	Aggregatibacter segnis	NA	739	MGYG
MGYG-HGUT-03878	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella oris	NA	28135	MGYG
MGYG-HGUT-03372	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter	Citrobacter werkmanii	NA	67827	MGYG
MGYG-HGUT-02158	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	Desulfovibrio desulfuricans	NA	876	MGYG
MGYG-HGUT-02527	Bacteria	Proteobacteria	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Aeromonas	Aeromonas caviae	NA	648	MGYG
MGYG-HGUT-02819	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Veillonella	Veillonella tobetsuensis	NA	1110546	MGYG
MGYG-HGUT-03757	Bacteria	Firmicutes	Tissierellia	Tissierellales	Peptoniphilaceae	Peptoniphilus	Peptoniphilus duerdenii	NA	507750	MGYG
MGYG-HGUT-01639	Archaea	Euryarchaeota	Halobacteria	Haloferacales	Haloferacaceae	Haloferax	Haloferax massiliensis	NA	1476858	MGYG
MGYG-HGUT-02895	Bacteria	Actinobacteria	Actinomycetia	Corynebacteriales	Lawsonellaceae	Lawsonella	Lawsonella clevelandensis	NA	1528099	MGYG
MGYG-HGUT-01690	Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Ruminococcus	Ruminococcus gauvreauii	NA	438033	MGYG
MGYG-HGUT-01691	Bacteria	Proteobacteria	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Aeromonas	Aeromonas veronii	NA	654	MGYG
MGYG-HGUT-01692	Bacteria	Proteobacteria	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Aeromonas	Aeromonas dhakensis	NA	196024	MGYG
MGYG-HGUT-01693	Archaea	Euryarchaeota	Halobacteria	Haloferacales	Halorubraceae	Halorubrum	Halorubrum lipolyticum	NA	368624	MGYG
MGYG-HGUT-01699	Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium ihumii	NA	1470356	MGYG
MGYG-HGUT-01700	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter	Citrobacter sedlakii	NA	67826	MGYG
MGYG-HGUT-01702	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Oceanobacillus	Oceanobacillus picturae	NA	171693	MGYG
MGYG-HGUT-01703	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio fluvialis	NA	676	MGYG
MGYG-HGUT-01706	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter curvus	NA	200	MGYG
MGYG-HGUT-01713	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio furnissii	NA	29494	MGYG
MGYG-HGUT-02440	Bacteria	Actinobacteria	Coriobacteriia	Eggerthellales	Eggerthellaceae	Enteroscipio	Enteroscipio rubneri	NA	2070686	MGYG
MGYG-HGUT-01750	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ilei	NA	1907658	MGYG
MGYG-HGUT-01986	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	Collinsella aerofaciens	NA	74426	MGYG
MGYG-HGUT-03358	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Kluyvera	Kluyvera ascorbata	NA	51288	MGYG
MGYG-HGUT-02941	Bacteria	Actinobacteria	Actinomycetia	Actinomycetales	Actinomycetaceae	Actinomyces	Actinomyces graevenitzii	NA	55565	MGYG
MGYG-HGUT-04056	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes ihumii	NA	1470347	MGYG
MGYG-HGUT-02076	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	Collinsella aerofaciens	NA	74426	MGYG
MGYG-HGUT-02078	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	Collinsella aerofaciens	NA	74426	MGYG
MGYG-HGUT-02118	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae	Rothia	Rothia mucilaginosa	NA	43675	MGYG
MGYG-HGUT-02119	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria	Neisseria elongata	NA	495	MGYG
MGYG-HGUT-02120	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas	Porphyromonas somerae	NA	322095	MGYG
MGYG-HGUT-03064	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides graminisolvens	NA	477666	MGYG
MGYG-HGUT-02161	Archaea	Candidatus Thermoplasmatota	Thermoplasmata	Methanomassiliicoccales	Methanomassiliicoccaceae	Methanomassiliicoccus	Methanomassiliicoccus luminyensis	NA	1080712	MGYG
MGYG-HGUT-02162	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter	Methanobrevibacter oralis	NA	66851	MGYG
MGYG-HGUT-03738	Bacteria	Firmicutes	Clostridia	Eubacteriales	NA	Fenollaria	Fenollaria massiliensis	NA	938288	MGYG
MGYG-HGUT-04617	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Atopobiaceae	Thermophilibacter	Thermophilibacter provencensis	NA	1852386	MGYG
MGYG-HGUT-03385	Bacteria	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Ureaplasma	Ureaplasma parvum	NA	134821	MGYG
MGYG-HGUT-02350	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Serratia	Serratia marcescens	NA	615	MGYG
MGYG-HGUT-02305	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Budviciaceae	Leminorella	Leminorella grimontii	NA	82981	MGYG
MGYG-HGUT-02366	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Salmonella	Salmonella enterica	NA	28901	MGYG
MGYG-HGUT-02306	Bacteria	Actinobacteria	Actinomycetia	Corynebacteriales	Mycobacteriaceae	Mycobacterium	Mycobacterium avium	NA	1764	MGYG
MGYG-HGUT-02307	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter hyointestinalis	NA	198	MGYG
MGYG-HGUT-02308	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter lanienae	NA	75658	MGYG
MGYG-HGUT-02309	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Kurthia	Kurthia senegalensis	NA	1033740	MGYG
MGYG-HGUT-02310	Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Methylobacteriaceae	Microvirga	Microvirga massiliensis	NA	1033741	MGYG
MGYG-HGUT-02313	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus jensenii	NA	109790	MGYG
MGYG-HGUT-02314	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Brevibacillus	Brevibacillus massiliensis	NA	1118054	MGYG
MGYG-HGUT-02315	Bacteria	Firmicutes	Tissierellia	Tissierellales	Peptoniphilaceae	Anaerococcus	Anaerococcus vaginalis	NA	33037	MGYG
MGYG-HGUT-02318	Bacteria	Firmicutes	Tissierellia	NA	NA	Kallipyga	Kallipyga massiliensis	NA	1472764	MGYG
MGYG-HGUT-02325	Bacteria	Firmicutes	Bacilli	Bacillales	Listeriaceae	Listeria	Listeria monocytogenes	NA	1639	MGYG
MGYG-HGUT-02326	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Alkalihalobacillus	Alkalihalobacillus alcalophilus	NA	1445	MGYG
MGYG-HGUT-02331	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio parahaemolyticus	NA	670	MGYG
MGYG-HGUT-02426	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter concisus	NA	199	MGYG
MGYG-HGUT-02335	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Yersinia	Yersinia enterocolitica	NA	630	MGYG
MGYG-HGUT-02332	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter coli	NA	195	MGYG
MGYG-HGUT-02333	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter coli	NA	195	MGYG
MGYG-HGUT-02355	Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium botulinum	NA	1491	MGYG
MGYG-HGUT-02339	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lacticaseibacillus	Lacticaseibacillus saniviri	NA	931533	MGYG
MGYG-HGUT-02344	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter baumannii	NA	470	MGYG
MGYG-HGUT-02345	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter nosocomialis	NA	106654	MGYG
MGYG-HGUT-02354	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Morganellaceae	Moellerella	Moellerella wisconsensis	NA	158849	MGYG
MGYG-HGUT-02356	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus wiedmannii	NA	1890302	MGYG
MGYG-HGUT-02358	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Pelistega	Pelistega indica	NA	1414851	MGYG
MGYG-HGUT-02359	Bacteria	Actinobacteria	Actinomycetia	Corynebacteriales	Mycobacteriaceae	Mycobacterium	Mycobacterium tuberculosis	NA	1773	MGYG
MGYG-HGUT-02360	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus hominis	NA	1203033	MGYG
MGYG-HGUT-02361	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lentilactobacillus	Lentilactobacillus senioris	NA	931534	MGYG
MGYG-HGUT-02364	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Arcobacteraceae	Aliarcobacter	Aliarcobacter butzleri	NA	28197	MGYG
MGYG-HGUT-02477	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter	Citrobacter amalonaticus	NA	35703	MGYG
MGYG-HGUT-02368	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio metoecus	NA	1481663	MGYG
MGYG-HGUT-02370	Bacteria	Firmicutes	Clostridia	Eubacteriales	Peptostreptococcaceae	Clostridioides	Clostridioides difficile	NA	1496	MGYG
MGYG-HGUT-02373	Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium septicum	NA	1504	MGYG
MGYG-HGUT-02374	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter fetus	NA	196	MGYG
MGYG-HGUT-02375	Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium tetani	NA	1513	MGYG
MGYG-HGUT-02385	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Budviciaceae	Leminorella	Leminorella richardii	NA	158841	MGYG
MGYG-HGUT-02391	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Oceanobacillus	Oceanobacillus caeni	NA	405946	MGYG
MGYG-HGUT-02392	Bacteria	Firmicutes	Bacilli	Bacillales	Listeriaceae	Listeria	Listeria monocytogenes	NA	1639	MGYG
MGYG-HGUT-02398	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Chromobacteriaceae	Laribacter	Laribacter hongkongensis	NA	168471	MGYG
MGYG-HGUT-02402	Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium massiliodielmoense	NA	1776385	MGYG
MGYG-HGUT-02403	Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Robinsoniella	Robinsoniella peoriensis	NA	180332	MGYG
MGYG-HGUT-02409	Bacteria	Actinobacteria	Coriobacteriia	Eggerthellales	Eggerthellaceae	Gordonibacter	Gordonibacter massiliensis	NA	1841863	MGYG
MGYG-HGUT-02413	Bacteria	Actinobacteria	Coriobacteriia	Eggerthellales	Eggerthellaceae	Arabiibacter	Arabiibacter massiliensis	NA	1870985	MGYG
MGYG-HGUT-02414	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	Paenibacillus odorifer	NA	189426	MGYG
MGYG-HGUT-02418	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides	Parabacteroides chinchillae	NA	871327	MGYG
MGYG-HGUT-02420	Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium merdae	NA	1958780	MGYG
MGYG-HGUT-02425	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter concisus	NA	199	MGYG
MGYG-HGUT-02427	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter concisus	NA	199	MGYG
MGYG-HGUT-02428	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter concisus	NA	199	MGYG
MGYG-HGUT-02429	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter concisus	NA	199	MGYG
MGYG-HGUT-02430	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter concisus	NA	199	MGYG
MGYG-HGUT-02432	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter concisus	NA	199	MGYG
MGYG-HGUT-02431	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter concisus	NA	199	MGYG
MGYG-HGUT-02434	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter concisus	NA	199	MGYG
MGYG-HGUT-02433	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter concisus	NA	199	MGYG
MGYG-HGUT-02435	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter concisus	NA	199	MGYG
MGYG-HGUT-02437	Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Blautia	Blautia hominis	NA	2025493	MGYG
MGYG-HGUT-02458	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Yersinia	Yersinia aleksiciae	NA	263819	MGYG
MGYG-HGUT-02460	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Cronobacter	Cronobacter sakazakii	NA	28141	MGYG
MGYG-HGUT-02461	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Yersinia	Yersinia kristensenii	NA	28152	MGYG
